time,roll,pitch,altitude,vibration_z,label
6.072,0.0013174191474241,0.0051744864523849,1.0460497906535415,0.009978693169617,SAFE
6.08,0.0013174174307247,0.0051761440751479,1.0520456252789574,0.0099244417417258,SAFE
6.088,0.001317415088112,0.0051776011104023,1.058051748835216,0.0098704921834303,SAFE
6.096,0.0013174121175067,0.0051788518723456,1.0640681048354566,0.0098168424051057,SAFE
6.104,0.0013174085233496,0.0051798932074119,1.0700946369535926,0.0097634904518814,SAFE
6.112,0.0013174043173991,0.0051807244056451,1.076131289027403,0.0097104342052824,SAFE
6.12,0.001317399517437,0.0051813470770629,1.0821780050652086,0.0096576718082005,SAFE
6.128,0.0013173941480664,0.0051817650207476,1.0882347292516843,0.0096052012751496,SAFE
6.136,0.0013173882376785,0.0051819840754974,1.0943014059548135,0.0095530206201085,SAFE
6.144,0.0013173818209485,0.0051820119465885,1.1003779797355826,0.0095011280035726,SAFE
6.152,0.0013173749354751,0.0051818580313872,1.1064643953563196,0.0094495215589178,SAFE
6.16,0.001317367623478,0.0051815332296448,1.112560597790826,0.0093981994505991,SAFE
6.168,0.0013173599284911,0.0051810497527733,1.11866653223372,0.009347159820294,SAFE
6.176,0.001317351897821,0.0051804209180974,1.1247821441121295,0.0092964009626598,SAFE
6.184,0.0013173435793486,0.0051796609507197,1.1309073790956423,0.0092459211799771,SAFE
6.192,0.001317335022354,0.0051787847867928,1.1370421831061663,0.0091957186607075,SAFE
6.2,0.0013173262761177,0.0051778078672749,1.1431865023296812,0.0091457918709014,SAFE
6.208,0.001317317390514,0.0051767459495257,1.1493402832254616,0.0090961391313556,SAFE
6.216,0.001317308413905,0.0051756149167789,1.1555034725363116,0.0090467589202461,SAFE
6.224,0.0013172993938733,0.0051744306041183,1.161676017296928,0.0089976495702157,SAFE
6.232,0.0013172903759524,0.0051732086208968,1.1678578648439393,0.0089488096887439,SAFE
6.24,0.0013172814045397,0.005171964196331,1.1740489628232342,0.0089002377639721,SAFE
6.248,0.0013172725200556,0.0051707120358212,1.180249259196661,0.0088519322881353,SAFE
6.256,0.0013172637617087,0.005169466181003,1.186458702249791,0.0088038919004359,SAFE
6.264,0.0013172551644717,0.0051682398945133,1.192677240596761,0.0087561152094022,SAFE
6.272,0.0013172467611765,0.0051670455533463,1.1989048231854535,0.0087086008473273,SAFE
6.28,0.0013172385796575,0.0051658945629845,1.205141399300574,0.0086613474128961,SAFE
6.288,0.0013172306457063,0.0051647972760548,1.2113869185678872,0.0086143536437381,SAFE
6.296,0.0013172229804076,0.0051637629357996,1.2176413309556744,0.0085676182681653,SAFE
6.304,0.0013172156015282,0.0051627996357457,1.2239045867752008,0.0085211398811757,SAFE
6.312,0.0013172085227035,0.0051619142821987,1.230176636682332,0.0084749173335635,SAFE
6.32,0.0013172017546343,0.0051611125844491,1.2364574316760206,0.0084289493072685,SAFE
6.328,0.001317195303588,0.0051603990502921,1.2427469230973605,0.008383234616388,SAFE
6.336,0.0013171891727412,0.0051597770030764,1.2490450626264633,0.0083377719031288,SAFE
6.344,0.0013171833615138,0.0051592485978936,1.255351802280851,0.0082925600572665,SAFE
6.352,0.001317177867072,0.0051588148613926,1.261667094411114,0.0082475978215232,SAFE
6.36,0.0013171726820609,0.0051584757406263,1.2679908916960434,0.0082028839147569,SAFE
6.368,0.0013171677979184,0.0051582301519356,1.2743231471390557,0.0081584171749729,SAFE
6.376,0.0013171632023724,0.0051580760489778,1.2806638140620328,0.0081141963820941,SAFE
6.384,0.0013171588820234,0.0051580104920622,1.2870128460999497,0.0080702203131024,SAFE
6.392,0.0013171548199412,0.0051580297294359,1.2933701971939289,0.0080264876855789,SAFE
6.4,0.0013171509990319,0.0051581292728894,1.2997358215860806,0.0079829973314396,SAFE
6.408,0.0013171473997452,0.005158303986787,1.3061096738122533,0.0079397480500459,SAFE
6.416,0.0013171440017912,0.0051585481808921,1.3124917086945482,0.0078967384857755,SAFE
6.424,0.0013171407836099,0.0051588556927951,1.3188818813357854,0.0078539675187999,SAFE
6.432,0.0013171377238043,0.0051592199841949,1.3252801471116846,0.0078114338423192,SAFE
6.44,0.0013171347998336,0.0051596342281803,1.3316864616644772,0.0077691362654692,SAFE
6.448,0.0013171319895006,0.0051600914034552,1.33810078089523,0.0077270734113102,SAFE
6.456,0.0013171292703863,0.0051605843730177,1.3445230609585737,0.0076852441383031,SAFE
6.464,0.0013171266214099,0.0051611059718356,1.3509532582555848,0.0076436471478161,SAFE
6.472,0.0013171240205761,0.0051616490891545,1.3573913294270148,0.0076022811093564,SAFE
6.48,0.0013171214482634,0.0051622067368003,1.3638372313486624,0.0075611448056503,SAFE
6.488,0.0013171188846581,0.0051627721230856,1.3702909211249836,0.0075202369574195,SAFE
6.496,0.0013171163122394,0.0051633387151083,1.3767523560842678,0.0074795562804804,SAFE
6.504,0.0013159911729111,0.0052510204828023,1.3832161898350317,0.0074123465822917,SAFE
6.5120000000000005,0.0013126307213991,0.0055124440803067,1.3896771194080708,0.0073186979491202,SAFE
6.5200000000000005,0.0013059314438992,0.0060337585974271,1.3961298797149764,0.0071987606700771,SAFE
6.5280000000000005,0.0012947983861053,0.0069006381202897,1.402569236144407,0.0070528086379324,SAFE
6.5360000000000005,0.0012781442094223,0.0081982842162247,1.4089899744083778,0.0068812975624434,SAFE
6.5440000000000005,0.0012548879673122,0.0100114283255501,1.415386887587019,0.0066849205687806,SAFE
6.5520000000000005,0.0012318587859738,0.012405865707599,1.4217558706495148,0.0065499073919818,SAFE
6.5600000000000005,0.0012111731438601,0.0153260621331219,1.4281000619813835,0.0064480502036916,SAFE
6.5680000000000005,0.0011944989831812,0.0187135823336232,1.4344227644266945,0.0063748398546028,SAFE
6.5760000000000005,0.0011830136060611,0.0225078643546841,1.4407274095931573,0.0063250241787604,SAFE
6.5840000000000005,0.0011773990822924,0.0266469871517963,1.4470175203264068,0.006293127568781,SAFE
6.5920000000000005,0.001177869738394,0.031068413930155,1.4532966727596477,0.0062738932004745,SAFE
6.6000000000000005,0.0011842249204655,0.0357097043689235,1.4595684582602857,0.0062626219199722,SAFE
6.6080000000000005,0.0011959197580704,0.040509189536005,1.4658364456758692,0.0062554015464555,SAFE
6.6160000000000005,0.0012121466748072,0.0454066040585135,1.4721041443322187,0.006249229629475,SAFE
6.6240000000000006,0.0012319208909728,0.050343670839483,1.4783749682767366,0.0062420413534403,SAFE
6.632000000000001,0.0012541639620067,0.0552646344096677,1.484652202265135,0.0062326588002608,SAFE
6.640000000000001,0.0012777804748545,0.0601167397400556,1.490938969984561,0.0062206815942183,SAFE
6.648000000000001,0.0013017242018789,0.0648506540930641,1.4972382049753357,0.0062063397370001,SAFE
6.656000000000001,0.001325051257444,0.0694208302675026,1.5035526246568276,0.0061903265596546,SAFE
6.664,0.0013469589880596,0.0737858102669188,1.5098847078067246,0.0061736299536945,SAFE
6.672,0.0013668104250169,0.0779084691474165,1.5162366757606376,0.0061573739542742,SAFE
6.68,0.0013841450480488,0.0817561994206298,1.522610477524227,0.0061426816387098,SAFE
6.688,0.0013986773563388,0.0853010370507684,1.529007778896838,0.006130563836719,SAFE
6.696,0.0014102852638948,0.0885197306229914,1.535429955629754,0.0061218376761983,SAFE
6.704,0.0014189906732766,0.0913937557944124,1.5418780905624814,0.0061170744199327,SAFE
6.712,0.001424934682941,0.0939092776496221,1.5483529746028517,0.006116574070548,SAFE
6.72,0.0014283498536109,0.0960570639753942,1.5548551113603049,0.0061203636673643,SAFE
6.728,0.0014295317381281,0.0978323528760485,1.5613847251823054,0.0061282144668755,SAFE
6.736,0.0014288115909144,0.0992346784449298,1.567941772305484,0.0061396735717355,SAFE
6.744,0.0014265317655993,0.100267658513756,1.5745259547920225,0.0061541047788016,SAFE
6.752,0.0014230249096448,0.100938748684391,1.581136736903103,0.0061707347160224,SAFE
6.76,0.0014185976227644,0.1012589669997145,1.5877733635473277,0.0061887011148547,SAFE
6.768,0.0014135188542006,0.1012425937524233,1.5944348804265775,0.0062070988120747,SAFE
6.776,0.0014080129517183,0.1009068509302032,1.6011201555118133,0.0062250227997964,SAFE
6.784,0.0014022452223141,0.1002716005420681,1.6078277111364478,0.0062414796924256,SAFE
6.792,0.0013962792190963,0.0993591114256154,1.6145549997920898,0.0062550796889093,SAFE
6.8,0.0013901531957566,0.0981935031397015,1.6212993870999195,0.0062652913118039,SAFE
6.808,0.0013838867202774,0.0968003868197071,1.6280581753708858,0.0062716958266493,SAFE
6.816,0.0013774874037423,0.0952065084473919,1.6348286267921708,0.0062739870041153,SAFE
6.824,0.0013709572052449,0.0934393990522399,1.641607985876492,0.006271966110363,SAFE
6.832,0.0013642979372592,0.0915270352279069,1.6483935009460828,0.0062655339134722,SAFE
6.84,0.0013575156964854,0.0894975130743647,1.6551824444485814,0.0062546802428869,SAFE
6.848,0.0013506240853789,0.0873787383286397,1.6619721319389091,0.0062394722765093,SAFE
6.856,0.0013436461746607,0.0851981351546051,1.6687599395853474,0.0062200417865346,SAFE
6.864,0.0013366152706262,0.0829823756951451,1.6755433200943344,0.0061965723782289,SAFE
6.872,0.001329574608094,0.0807571321447687,1.6823198169793396,0.0061692878231936,SAFE
6.88,0.0013225761512027,0.0785468527995156,1.6890870771196544,0.0061384406145695,SAFE
6.888,0.0013156787067192,0.0763745631663477,1.695842861588961,0.0061043024329248,SAFE
6.896,0.0013089455814942,0.0742616928932993,1.7025850547561503,0.0060671562035945,SAFE
6.904,0.0013024419910895,0.0722279289926248,1.7093116716769967,0.0060272895091751,SAFE
6.912,0.0012962324315103,0.0702910954886689,1.716020863821093,0.0059849898708381,SAFE
6.92,0.001290378177827,0.0684670593626332,1.722710923189013,0.0059405414390882,SAFE
6.928,0.001284935060025,0.0667696623684758,1.7293802848931623,0.0058942232156995,SAFE
6.936,0.0012799516073321,0.0652106780793886,1.7360275282793796,0.0058463080161169,SAFE
6.944,0.0012754676353288,0.0637997932659927,1.742651376679755,0.0057970622201276,SAFE
6.952,0.0012715132993683,0.0625446124949905,1.7492506958937963,0.0057467464950813,SAFE
6.96,0.0012681086153807,0.0614506846893867,1.7558244914916494,0.0056956159208598,SAFE
6.968,0.0012652634149278,0.0605215501833106,1.7623719050440676,0.0056439207737331,SAFE
6.976,0.0012629776897773,0.0597588067043062,1.7688922093774666,0.0055919064842677,SAFE
6.984,0.00126124225763,0.0591621925644174,1.775384802959339,0.0055398139105677,SAFE
6.992,0.0012600396801695,0.0587296852961564,1.7818492035098303,0.0054878783750061,SAFE
7.0,0.0012593453528901,0.0584576138646863,1.788285040941004,0.0054363287192293,SAFE
7.008,0.0012591287025179,0.0583407825490243,1.7946920497227143,0.0053853859325514,SAFE
7.016,0.0012593544140152,0.0583726045894346,1.8010700607670516,0.0053352611044894,SAFE
7.024,0.0012599836394998,0.0585452436620984,1.80741899292823,0.0052861533389209,SAFE
7.032,0.0012609751321716,0.0588497612881795,1.8137388442077076,0.0052382474250277,SAFE
7.04,0.001262286280008,0.0592762682955457,1.820029682757604,0.0051917117297578,SAFE
7.048,0.0012638740045775,0.0598140785413142,1.8262916377668152,0.0051466959180592,SAFE
7.056,0.0012656955216581,0.0604518631475255,1.8325248903172728,0.0051033289544086,SAFE
7.064,0.0012677089553832,0.0611778035837215,1.8387296642961644,0.0050617179367489,SAFE
7.072,0.0012698738154816,0.0619797420646275,1.844906217440336,0.0050219465979821,SAFE
7.08,0.0012721513457277,0.0628453277964948,1.8510548325942051,0.0049840749628024,SAFE
7.088,0.0012745047655602,0.0637621577608047,1.8571758092518749,0.0049481389362646,SAFE
7.096,0.0012768994200798,0.0647179108145637,1.863269455456616,0.0049141510593453,SAFE
7.104,0.0012793028626094,0.0657004740627707,1.869336080117498,0.0048821009642643,SAFE
7.112,0.0012816848842364,0.0666980605589523,1.87537598580417,0.004851956726657,SAFE
7.12,0.0012840175173669,0.0676993175339628,1.881389462073638,0.0048236665924219,SAFE
7.128,0.0012862750177612,0.0686934245201864,1.8873767793708665,0.0047971606809432,SAFE
7.136,0.0012884338476779,0.0696701808431759,1.8933381835443632,0.0047723531172579,SAFE
7.144,0.0012904726591758,0.0706200821175444,1.8992738910050075,0.0047491441890041,SAFE
7.152,0.0012923722931072,0.071534385491687,1.9051840845535064,0.004727422786003,SAFE
7.16,0.0012941157847589,0.0724051635507441,1.9110689098870344,0.0047070685342701,SAFE
7.168,0.0012956883844982,0.0732253468845002,1.9169284727925675,0.0046879538992911,SAFE
7.176,0.0012970775846344,0.0739887554404891,1.9227628370273195,0.0046699466747608,SAFE
7.184,0.0012982731514442,0.074690118929154,1.9285720228717915,0.00465291156827,SAFE
7.192,0.0012992671525227,0.0753250866056864,1.9343560063421328,0.0046367123166047,SAFE
7.2,0.0013000539784063,0.075890226882954,1.9401147190344572,0.0046212130561277,SAFE
7.208,0.0013006303483531,0.0763830172775733,1.945848048574508,0.0046062802017797,SAFE
7.216,0.0013009952986455,0.0768018253097446,1.951555839631664,0.0045917833759704,SAFE
7.224,0.0013011501438168,0.0771458810048813,1.9572378954585063,0.0045775966581652,SAFE
7.232,0.0013010984167629,0.0774152417042656,1.9628939799118903,0.0045635996917856,SAFE
7.24,0.0013008457751745,0.0776107499626563,1.968523819902939,0.0045496783386213,SAFE
7.248,0.0013003998845904,0.0777339853093556,1.9741271082274667,0.0045357254178903,SAFE
7.256,0.0012997702696321,0.0777872107000832,1.9797035067214088,0.0045216412192168,SAFE
7.264,0.0012989681461099,0.0777733144741772,1.985252649689931,0.0045073341245784,SAFE
7.272,0.001298006226359,0.0776957486712068,1.990774147551994,0.0044927208309047,SAFE
7.28,0.0012968985110788,0.0775584645295495,1.996267590647731,0.0044777265082475,SAFE
7.288,0.0012956600666907,0.0773658459724643,2.001732553158133,0.0044622853689472,SAFE
7.296,0.0012943067966005,0.0771226419031081,2.007168597081048,0.0044463403912936,SAFE
7.304,0.0012928552072542,0.0768338980574111,2.0125752762185125,0.0044298436667728,SAFE
7.312,0.0012913221785607,0.0765048891660969,2.0179521401259413,0.0044127561081975,SAFE
7.32,0.0012897247388924,0.0761410521003757,2.023298737983991,0.004395047782516,SAFE
7.328,0.0012880798519607,0.0757479206748294,2.028614622348645,0.0043766974103077,SAFE
7.336,0.0012864042135615,0.075331062694144,2.03389935274597,0.0043576922965404,SAFE
7.344,0.0012847140695785,0.0748960197821559,2.039152499080783,0.0043380282167122,SAFE
7.352,0.0012830250463504,0.0744482505015784,2.044373644827427,0.0043177089428919,SAFE
7.36,0.0012813520050508,0.0739930771791603,2.049562389981528,0.0042967459278895,SAFE
7.368,0.0012797089113399,0.0735356368175061,2.0547183537506077,0.0042751578288388,SAFE
7.376,0.0012781087306408,0.0730808363871382,2.059841176970488,0.0042529701899969,SAFE
7.384,0.0012765633379511,0.0726333127655108,2.064930524231808,0.0042302147751054,SAFE
7.392,0.0012750834505783,0.0721973975019673,2.0699860857098327,0.004206928875432,SAFE
7.4,0.0012736785773447,0.0717770865236805,2.0750075786953563,0.0041831550582722,SAFE
7.408,0.0012723569866042,0.0713760148755947,2.079994748820881,0.0041589401194742,SAFE
7.416,0.0012711256878533,0.0709974364874145,2.0849473709880657,0.0041343346888996,SAFE
7.424,0.0012699904304227,0.0706442089437985,2.0898652499983688,0.0041093922522911,SAFE
7.432,0.0012689557138038,0.0703187831478894,2.094748220898572,0.0040841688381572,SAFE
7.44,0.0012680248117409,0.0700231977654655,2.099596149046839,0.0040587219455082,SAFE
7.448,0.0012671998036106,0.0697590782577121,2.10440892991424,0.0040331099621934,SAFE
7.456,0.0012664816205508,0.0695276402771146,2.1091864886375977,0.004007391617205,SAFE
7.464,0.0012658700945386,0.0693296971923379,2.1139287793362374,0.0039816251608903,SAFE
7.472,0.0012653640195704,0.0691656714434054,2.11863578421322,0.0039558677929996,SAFE
7.48,0.0012649612146285,0.0690356094290209,2.123307512457803,0.0039301750264157,SAFE
7.488,0.0012646585975732,0.0689391995803547,2.1279439989718822,0.0039046003088016,SAFE
7.496,0.0012644522584133,0.0688757932926667,2.132545302937378,0.0038791943974818,SAFE
7.504,0.0012643375400666,0.0688444283471253,2.1371115062471238,0.0038540048115231,SAFE
7.512,0.0012643091203021,0.0688438544428965,2.1416427118229726,0.0038290758139931,SAFE
7.52,0.0012643610975882,0.0688725604911311,2.146139041838114,0.0038044477024716,SAFE
7.528,0.001264487076087,0.0689288032791925,2.150600635868809,0.0037801568285071,SAFE
7.536,0.0012646802538551,0.0690106371532267,2.155027648993637,0.0037562351194524,SAFE
7.544,0.0012649335093619,0.0691159443393912,2.159420249864686,0.0037327103255414,SAFE
7.552,0.0012652394890517,0.0692424655783142,2.1637786187661745,0.0037096055746989,SAFE
7.56,0.0012655906899663,0.0693878307256089,2.1681029456820484,0.0036869394587357,SAFE
7.568,0.0012659795453342,0.0695495889933161,2.1723934283922297,0.0036647261907011,SAFE
7.576,0.0012663985017776,0.0697252385524826,2.1766502706110926,0.0036429755150601,SAFE
7.584,0.0012668400976164,0.0699122552045717,2.180873680187076,0.0036216928776047,SAFE
7.592,0.0012672970323131,0.0701081198790135,2.185063867376004,0.0036008795326012,SAFE
7.6,0.0012677622365064,0.0703103447129477,2.1892210432043098,0.0035805328992791,SAFE
7.608,0.001268228931446,0.0705164975290214,2.193345417930392,0.003560646654347,SAFE
7.616,0.0012686906862951,0.0707242245274215,2.197437199615828,0.0035412108751075,SAFE
7.624,0.001269141467416,0.0709312710314107,2.2014965928175174,0.0035222126781381,SAFE
7.632000000000001,0.0012695756828561,0.0711355001884575,2.2055237974033437,0.0035036361273742,SAFE
7.640000000000001,0.0012699882178257,0.0713349095131017,2.209519007500725,0.0034854628248102,SAFE
7.648000000000001,0.0012703744658697,0.0715276452203519,2.2134824105789384,0.0034676719541231,SAFE
7.656000000000001,0.001270730351573,0.0717120142893855,2.217414186671391,0.0034502409971498,SAFE
7.664000000000001,0.0012710523483145,0.0718864942660479,2.221314507734127,0.0034331457024929,SAFE
7.672000000000001,0.001271337485955,0.072049740801222,2.225183537142269,0.0034163605298399,SAFE
7.68,0.0012715833572989,0.0722005929503588,2.2290214293237423,0.0033998591085143,SAFE
7.688,0.0012717881129349,0.0723380763071272,2.232828329523281,0.0033836143926938,SAFE
7.696,0.0012719504549378,0.0724614040300678,2.236604373695021,0.0033675990205754,SAFE
7.704,0.0012720696204746,0.0725699758656992,2.2403496885158227,0.0033517855575876,SAFE
7.712,0.0012721453657682,0.0726633752618142,2.2440643915154888,0.0033361469367946,SAFE
7.72,0.0012721779401913,0.0727413647130396,2.2477485913126176,0.003320656586338,SAFE
7.728,0.0012721680598917,0.072803879466668,2.2514023879491463,0.0033052885601929,SAFE
7.736,0.0012721168759577,0.072851019722966,2.255025873316883,0.0032900181227733,SAFE
7.744,0.0012720259411233,0.0728830415079521,2.25861913166195,0.0032748215607277,SAFE
7.752,0.0012718971715651,0.0729003463595537,2.2621822401610867,0.0032596766426077,SAFE
7.76,0.0012717328091197,0.0729034700081293,2.2657152695565874,0.0032445624967626,SAFE
7.768,0.001271535380344,0.0728930701993023,2.269218284843451,0.0032294601341672,SAFE
7.776,0.0012713076563677,0.0728699138509165,2.272691345993888,0.003214352196007,SAFE
7.784,0.0012710526088207,0.0728348636987933,2.2761345087113884,0.0031992231560293,SAFE
7.792,0.0012707733709294,0.0727888645882575,2.2795478252057912,0.003184059517699,SAFE
7.8,0.0012704731935837,0.0727329295899384,2.2829313449760926,0.0031688496935502,SAFE
7.808,0.0012701554069343,0.0726681260783941,2.286285115594654,0.0031535840764254,SAFE
7.816,0.0012698233785925,0.0725955619311786,2.289609183481937,0.0031382549870367,SAFE
7.824,0.0012694804787929,0.0725163719715211,2.2929035946664302,0.0031228568131233,SAFE
7.832,0.001269130042174,0.0724317048022144,2.2961683955185643,0.0031073858343693,SAFE
7.84,0.0012687753353481,0.0723427101415074,2.2994036334530894,0.0030918400515782,SAFE
7.848,0.0012684195250237,0.0722505267565521,2.3026093575960145,0.0030762194729763,SAFE
7.856,0.0012680656503428,0.0721562711136956,2.3057856194060333,0.003060525635354,SAFE
7.864,0.0012677165956459,0.0720610268094436,2.3089324732495387,0.0030447617809314,SAFE
7.872,0.0012673750685741,0.0719658348692687,2.3120499769221365,0.0030289324648867,SAFE
7.88,0.001267043579516,0.0718716849535193,2.31513819211728,0.0030130438194747,SAFE
7.888,0.0012667244258851,0.0717795075404288,2.318197184834959,0.0029971030600564,SAFE
7.896,0.001266419676057,0.071690167107999,2.321227025731089,0.002981118461465,SAFE
7.904,0.0012661311615499,0.0716044563296296,2.32422779040796,0.0029650993474538,SAFE
7.912,0.0012658604667952,0.0715230913125121,2.327199559641818,0.0029490557825569,SAFE
7.92,0.0012656089265412,0.0714467078625955,2.330142419550816,0.0029329984759363,SAFE
7.928,0.0012653776215016,0.0713758587754068,2.333056461702184,0.0029169385828784,SAFE
7.936,0.0012651673821071,0.071311012115973,2.3359417831630327,0.0029008877192996,SAFE
7.944,0.0012649787895828,0.0712525504754633,2.3387984864932774,0.002884857684768,SAFE
7.952,0.0012648121830567,0.0712007711572017,2.3416266796846674,0.0028688602122638,SAFE
7.96,0.0012646676670438,0.0711558872327329,2.344426476051239,0.0028529071952533,SAFE
7.968,0.0012645451225731,0.0711180294370105,2.3471979940700605,0.0028370101741157,SAFE
7.976,0.0012644442177936,0.0710872488225272,2.3499413571798,0.0028211804969479,SAFE
7.984,0.0012643644226226,0.0710635201226998,2.352656693538078,0.0028054289335507,SAFE
7.992,0.0012643050231299,0.0710467457353732,2.355344135745629,0.0027897659631642,SAFE
8.0,0.0012642651388687,0.0710367602771876,2.358003820537115,0.002774201325054,SAFE
8.008000000000001,0.0012642437377324,0.0710333356215084,2.360635888445463,0.0027587440547662,SAFE
8.016,0.0012642396567004,0.071036186336382,2.363240483445662,0.0027434025496781,SAFE
8.024000000000001,0.0012642516176588,0.0710449754642922,2.3658177525790216,0.0027281843515472,SAFE
8.032,0.0012642782481794,0.0710593205519201,2.3683678455653223,0.0027130961535019,SAFE
8.040000000000001,0.0012643180977745,0.0710787998653273,2.370890914405234,0.0026981437155612,SAFE
8.048,0.0012643696593988,0.071102958701859,2.3733871129802204,0.0026833320023931,SAFE
8.056000000000001,0.0012644313853934,0.0711313157462422,2.3758565966505523,0.002668665037339,SAFE
8.064,0.0012645017065578,0.0711633693950848,2.378299521856845,0.0026541457890254,SAFE
8.072000000000001,0.0012645790487188,0.0711986039734447,2.3807160457312264,0.0026397765385326,SAFE
8.08,0.0012646618501141,0.0712364958064861,2.383106325717157,0.0026255585093286,SAFE
8.088000000000001,0.0012647485754998,0.0712765190706106,2.385470519204968,0.0026114921712666,SAFE
8.096,0.0012648377316473,0.0713181513888803,2.387808783183056,0.002597576997425,SAFE
8.104000000000001,0.001264927880042,0.071360879105491,2.390121273911183,0.0025838118917196,SAFE
8.112,0.0012650176501401,0.0714042022225311,2.3924081466136893,0.0025701948759884,SAFE
8.120000000000001,0.0012651057479198,0.0714476389521426,2.3946695551969635,0.0025567232572231,SAFE
8.128,0.0012651909682632,0.071490729848019,2.3969056519942065,0.0025433938178813,SAFE
8.136000000000001,0.0012652722005433,0.0715330415117249,2.3991165875352234,0.0025302027158363,SAFE
8.144,0.0012653484374943,0.0715741698411156,2.401302510345112,0.0025171456004514,SAFE
8.152000000000001,0.0012654187780861,0.0716137428198731,2.4034635667703843,0.0025042176281119,SAFE
8.16,0.0012654824343862,0.0716514228266271,2.405599900835732,0.0024914136903906,SAFE
8.168000000000001,0.0012655387318111,0.0716869084810696,2.40771165412786,0.0024787283482817,SAFE
8.176,0.0012655871116709,0.0717199360230679,2.4097989657075214,0.0024661557884205,SAFE
8.184000000000001,0.0012656272737401,0.0717502802585447,2.411861972047248,0.0024536910440981,SAFE
8.192,0.0012656587152635,0.0717777549197729,2.413900807010992,0.0024413261784071,SAFE
8.2,0.0012656812174731,0.0718022128177309,2.415915601835077,0.002429056322695,SAFE
8.208,0.0012656946730606,0.0718235454381968,2.417906485149768,0.002416875396281,SAFE
8.216,0.0012656990808331,0.0718416821794616,2.4198735830219062,0.0024047776139213,SAFE
8.224,0.0012656945412038,0.0718565892425147,2.421817019016846,0.0023927571787234,SAFE
8.232,0.0012656812474596,0.0718682681903527,2.4237369142803016,0.0023808084463711,SAFE
8.24,0.0012656594815252,0.0718767542002156,2.4256333876396066,0.0023689261036334,SAFE
8.248,0.0012656296037583,0.071882114060015,2.427506555718832,0.0023571050483956,SAFE
8.256,0.0012655920469997,0.0718844439275112,2.4293565330686158,0.0023453404781775,SAFE
8.264,0.0012655473057182,0.0718838668977233,2.431183432306549,0.002333627871345,SAFE
8.272,0.0012654959303328,0.0718805303984754,2.432987364268887,0.0023219631745785,SAFE
8.28,0.0012654385161911,0.071874603467668,2.43476843816793,0.0023103426908893,SAFE
8.288,0.0012653756961591,0.0718662739391126,2.436526761754442,0.0022987629846637,SAFE
8.296,0.0012653081314427,0.0718557455588151,2.438262441485439,0.002287221252973,SAFE
8.304,0.001265236504174,0.0718432350877929,2.4399755826908827,0.0022757149448083,SAFE
8.312,0.0012651615078828,0.0718289694029173,2.4416662897412773,0.002264242041655,SAFE
8.32,0.0012650838406901,0.0718131826412138,2.4433346662113804,0.0022528007779291,SAFE
8.328,0.0012650041972018,0.071796113395902,2.4449808150422183,0.0022413900212865,SAFE
8.336,0.0012649232625829,0.0717780020134953,2.446604838695378,0.0022300089014962,SAFE
8.344,0.0012648417036693,0.0717590880033293,2.448206839300569,0.0022186569106462,SAFE
8.352,0.0012647601657376,0.0717396075736941,2.449786918796625,0.0022073340181482,SAFE
8.36,0.0012646792643793,0.0717197913321373,2.451345179061293,0.0021960404887075,SAFE
8.368,0.0012645995826005,0.0716998621511052,2.452881722031772,0.0021847769106029,SAFE
8.376,0.0012645216638992,0.0716800332236439,2.454396649813166,0.0021735441192639,SAFE
8.384,0.0012644460113038,0.0716605063053594,2.455890064777099,0.0021623433300356,SAFE
8.392,0.0012643730817667,0.0716414701699126,2.457362069646475,0.0021511759751859,SAFE
8.4,0.0012643032847779,0.0716230992764206,2.4588127675674984,0.0021400435618921,SAFE
8.408,0.001264236979732,0.0716055526404065,2.4602422621711435,0.0021289480004809,SAFE
8.416,0.0012641744755004,0.0715889729327446,2.4616506576195416,0.0021178911856236,SAFE
8.424,0.0012641160282448,0.0715734857855143,2.463038058641251,0.0021068752431514,SAFE
8.432,0.0012640618422276,0.0715591993169899,2.4644045705526327,0.0020959022220324,SAFE
8.44,0.0012640120695181,0.0715462038506691,2.4657502992695304,0.0020849744506722,SAFE
8.448,0.0012639668119944,0.071534571844387,2.467075351305212,0.0020740941472712,SAFE
8.456,0.0012639261204222,0.0715243580081215,2.4683798337575364,0.0020632635060002,SAFE
8.464,0.0012638899991518,0.0715155995927079,2.4696638542874005,0.0020524848028697,SAFE
8.472,0.0012638584058087,0.0715083168561445,2.470927521085648,0.0020417602092435,SAFE
8.48,0.0012638312560248,0.0715025136791598,2.472170942832153,0.0020310918201082,SAFE
8.488,0.001263808423896,0.0714981783268658,2.473394228645857,0.0020204815817237,SAFE
8.496,0.0012637897480823,0.0714952843266184,2.474597488029568,0.0020099314324739,SAFE
8.504,0.0012637750328908,0.0714937914652796,2.475780830806866,0.0019994431516133,SAFE
8.512,0.0012637640531469,0.0714936468823361,2.4769443670535427,0.0019890182324197,SAFE
8.52,0.0012637565573421,0.071494786230878,2.478088207026864,0.0019786582283037,SAFE
8.528,0.0012637522724699,0.0714971349136099,2.479212461089122,0.0019683643550034,SAFE
8.536,0.0012637509065507,0.0715006093579838,2.480317239630296,0.0019581377602904,SAFE
8.544,0.0012637521535773,0.0715051183303199,2.4814026529877173,0.0019479792411794,SAFE
8.552,0.0012637556967571,0.0715105642539418,2.482468811367499,0.0019378896267185,SAFE
